Sets,Seasons_Encoded,GameRoundFases_Encoded,Encoded_Age_Difference_Interval,Encoded_Ranking_Difference_Interval,Encoded_Height_Difference_Interval,TieBreak,Tournament_Encoded,PlayerName_RecentPerformance_Encoded,Oponent_RecentPerformance_Encoded,H2H_Encoded,TimeDifference_Interval_Encoded,Present_Prize,Prize_Intervals_Encoded,PointDiff,Age_Difference
2,0,0,4,3,0,0,2,0,0,0,1,90750.0,3,0,8.0
3,1,0,1,1,3,0,0,0,0,0,1,186000.0,4,1,3.0
2,1,0,1,2,3,0,0,0,0,0,1,155000.0,4,0,1.0
2,1,1,4,2,2,1,0,0,0,0,1,62000.0,3,0,7.0
3,1,0,1,1,3,1,0,0,0,0,1,62000.0,3,0,3.0
2,1,0,1,1,2,0,0,0,0,0,1,62000.0,3,1,1.0
2,1,1,1,1,2,1,1,0,0,0,0,62000.0,3,0,1.0
2,1,0,1,1,1,0,1,0,1,0,1,62000.0,3,1,1.0
2,1,0,4,2,1,0,0,0,0,0,1,62000.0,3,1,6.0
2,1,0,1,1,1,0,2,0,0,0,1,93000.0,3,0,1.0
2,1,0,1,2,1,0,2,0,0,0,1,93000.0,3,0,2.0
2,1,0,1,1,4,0,1,0,0,0,1,62000.0,3,1,3.0
2,1,0,4,1,2,0,1,0,1,0,1,62000.0,3,0,6.0
2,0,2,1,2,2,0,2,0,0,0,1,808044.3,4,0,1.0
3,0,0,4,1,3,0,2,0,0,0,1,808044.3,4,0,7.0
2,1,0,1,1,3,0,2,0,0,0,1,94500.0,3,0,5.0
3,1,0,1,1,4,0,2,0,1,0,1,94500.0,3,0,3.0
2,1,0,1,4,0,0,2,0,0,0,1,94500.0,3,0,4.0
3,1,1,1,4,2,1,1,0,0,0,1,63000.0,3,0,1.0
2,1,0,1,1,4,1,2,0,1,0,1,63000.0,3,0,2.0
2,1,0,1,0,1,0,1,0,0,0,1,63000.0,3,0,2.0
2,1,0,1,1,1,1,1,0,0,0,1,63000.0,3,0,2.0
2,1,1,1,1,1,0,1,0,0,0,1,63000.0,3,0,3.0
3,1,0,1,4,1,0,1,0,0,0,1,63000.0,3,0,2.0
2,0,0,1,2,1,0,0,0,0,0,1,96000.0,3,0,1.0
3,0,0,1,2,0,0,0,0,0,0,1,96000.0,3,0,2.0
2,0,0,1,4,4,0,0,0,1,0,1,160000.0,4,0,1.0
2,0,0,4,0,4,0,0,0,0,0,2,160000.0,4,1,7.0
3,0,0,1,2,4,1,0,0,0,0,1,96000.0,3,0,4.0
3,0,0,1,0,4,0,1,0,0,0,1,64000.0,3,0,5.0
2,0,0,1,1,2,0,1,0,0,0,1,64000.0,3,1,1.0
2,0,0,1,2,2,0,0,0,0,0,1,160000.0,4,0,3.0
3,0,0,1,2,2,0,4,0,0,0,3,64000.0,3,0,0.0
3,0,0,1,4,2,1,4,0,0,0,1,64000.0,3,0,1.0
3,0,0,1,1,2,0,1,0,0,0,1,64000.0,3,0,2.0
2,0,0,1,2,2,0,4,0,0,0,1,64000.0,3,0,4.0
2,0,0,4,0,2,0,4,0,0,0,2,64000.0,3,0,7.0
2,0,0,1,4,1,0,4,0,0,0,1,64000.0,3,0,5.0
3,2,0,4,4,1,0,0,0,0,0,1,160000.0,4,1,7.0
2,2,0,2,2,1,0,0,0,0,0,1,160000.0,4,0,11.0
2,1,2,1,2,1,0,2,0,0,0,1,47250.0,2,0,1.0
2,0,0,4,1,3,0,3,0,1,0,1,6870761.1,5,1,9.0
2,0,0,1,1,3,0,2,0,0,0,2,3674853.0,5,0,0.0
2,0,0,4,4,3,0,2,0,0,0,2,3674853.0,5,0,7.0
2,0,0,4,1,4,0,2,0,0,0,1,3674853.0,5,0,7.0
3,0,0,1,1,4,0,3,1,0,0,1,6122649.600000001,5,0,3.0
2,0,0,1,1,2,1,3,1,1,0,3,6122649.600000001,5,0,3.0
3,0,0,4,1,2,1,3,1,0,0,2,5004278.5,5,0,7.0
2,0,0,4,1,2,1,3,1,0,0,1,4661712.0,5,0,6.0
3,0,0,2,1,4,1,3,1,1,0,1,4374000.0,5,0,11.0
2,1,0,4,1,2,0,2,1,1,0,2,96675.6,3,0,6.0
2,1,0,4,2,1,0,0,1,1,0,1,64450.4,3,1,6.0
3,1,0,1,3,1,1,1,1,0,0,1,64450.4,3,0,4.0
2,1,0,1,4,1,0,0,1,1,0,1,90750.0,3,0,3.0
3,1,1,1,1,3,1,0,0,0,0,1,90750.0,3,0,2.0
2,1,0,1,1,3,0,0,0,0,0,1,90750.0,3,0,2.0
2,1,0,1,3,3,0,0,0,0,0,1,90750.0,3,0,3.0
2,1,2,1,3,3,1,2,0,0,0,1,90750.0,3,0,4.0
2,1,2,4,2,3,1,2,0,0,0,1,90750.0,3,0,7.0
2,1,2,1,4,2,0,2,0,0,0,1,90750.0,3,0,5.0
2,3,1,1,3,2,0,2,0,0,0,1,64000.0,3,0,3.0
3,3,1,1,1,1,1,2,0,0,0,1,64000.0,3,0,2.0
3,3,0,1,4,1,0,2,0,0,0,1,64000.0,3,0,0.0
3,3,0,1,4,1,0,2,0,0,0,2,64000.0,3,0,2.0
2,3,0,1,4,2,1,2,0,0,0,1,64000.0,3,0,4.0
3,1,0,1,2,2,1,4,0,0,0,1,193351.2,4,0,1.0
2,0,2,1,3,1,1,2,0,0,0,1,808044.3,4,0,4.0
2,3,0,1,0,2,0,4,0,0,0,1,19800.0,0,0,0.0
3,3,0,1,2,1,0,4,0,0,0,1,19800.0,0,0,2.0
2,3,0,1,0,1,0,4,0,0,0,1,19800.0,0,0,1.0
2,3,0,4,2,1,0,4,0,0,0,1,19800.0,0,0,7.0
2,0,0,4,1,4,0,2,0,1,0,1,90750.0,3,1,6.0
2,0,0,4,4,4,0,0,0,0,1,0,181500.0,4,0,8.0
3,0,0,1,1,1,0,0,0,0,1,2,181500.0,4,0,2.0
2,0,0,1,1,3,0,0,0,0,1,1,181500.0,4,0,2.0
2,1,0,1,1,1,0,4,0,0,0,1,193351.2,4,0,1.0
3,0,2,4,3,1,0,4,0,0,0,2,63000.0,3,1,8.0
2,1,0,1,2,1,0,0,0,0,0,1,62000.0,3,0,3.0
2,1,0,4,2,1,0,0,0,0,0,1,62000.0,3,0,10.0
3,1,0,1,1,1,0,2,0,0,0,1,93000.0,3,0,5.0
2,1,0,1,3,1,1,2,0,0,0,1,93000.0,3,0,2.0
3,1,0,1,4,1,0,1,0,1,0,1,62000.0,3,0,2.0
2,1,0,1,4,1,0,0,0,0,0,1,62000.0,3,0,1.0
2,0,0,1,1,4,0,4,0,0,0,1,64000.0,3,0,5.0
2,0,0,4,2,1,0,4,0,0,0,1,64000.0,3,0,6.0
2,0,0,2,0,1,0,0,0,1,0,1,160000.0,4,0,14.0
2,0,0,1,1,1,0,4,0,1,0,1,64000.0,3,0,3.0
3,1,1,4,1,1,0,0,0,0,0,1,64450.4,3,0,6.0
3,1,1,1,1,4,0,0,0,0,0,1,64450.4,3,1,4.0
2,1,0,1,1,4,0,0,0,0,0,2,64450.4,3,0,2.0
2,1,0,4,4,4,0,0,0,0,0,3,64450.4,3,0,8.0
2,1,0,4,1,1,0,0,0,0,0,1,64450.4,3,0,7.0
3,1,0,1,1,4,1,2,0,0,0,1,96675.6,3,0,4.0
3,1,0,1,1,1,0,2,0,0,0,2,96675.6,3,0,2.0
3,1,0,4,3,1,1,2,0,0,0,1,96675.6,3,0,6.0
2,0,2,2,1,0,0,2,0,0,0,2,827030.4,4,0,12.0
2,1,2,1,3,4,0,1,0,0,0,1,62000.0,3,0,4.0
2,0,0,4,1,1,0,3,0,1,0,2,8893607.799999999,5,0,8.0
3,0,2,1,1,1,0,3,0,0,0,1,8893607.799999999,5,1,3.0
2,0,2,4,2,1,0,3,0,0,0,2,8893607.799999999,5,0,6.0
3,0,0,4,1,4,1,2,0,0,0,1,4183117.75,5,0,6.0
2,0,2,1,0,1,0,2,1,1,0,1,4183117.75,5,1,3.0
2,0,0,4,1,1,0,3,1,1,0,1,8574907.0,5,0,8.0
2,0,2,1,1,4,0,3,1,0,0,1,7346863.6,5,1,3.0
3,0,2,4,1,4,1,3,1,0,0,1,7346863.6,5,0,7.0
2,0,0,1,1,2,1,2,1,1,0,0,827030.4,4,0,3.0
2,0,0,4,1,1,1,3,1,0,0,1,5004278.5,5,0,6.0
3,0,2,1,1,1,0,3,1,0,0,1,4503600.0,5,1,5.0
3,0,0,1,1,1,0,3,1,1,0,1,4503600.0,5,1,2.0
2,0,2,1,1,1,0,3,1,0,0,0,4503600.0,5,1,3.0
3,0,0,1,1,1,0,4,1,1,0,1,90750.0,3,0,4.0
3,0,0,4,4,1,0,0,1,1,0,1,181500.0,4,0,9.0
3,0,0,1,3,1,0,0,1,1,0,1,181500.0,4,0,2.0
2,0,0,1,4,1,0,0,1,0,0,1,60500.0,3,0,4.0
2,0,0,1,3,3,0,0,0,0,0,1,155000.0,4,0,0.0
3,0,0,1,0,1,0,0,0,0,0,1,155000.0,4,0,5.0
2,0,2,2,0,1,0,0,0,0,0,0,155000.0,4,0,13.0
3,0,2,4,3,3,0,0,0,0,0,3,155000.0,4,0,8.0
3,1,0,1,2,4,1,1,0,0,0,1,60500.0,3,0,0.0
2,1,0,1,0,4,0,1,0,1,0,1,60500.0,3,1,3.0
2,1,0,1,0,4,0,4,0,0,0,2,181500.0,4,1,3.0
2,1,0,4,0,1,0,4,0,0,0,1,181500.0,4,1,8.0
2,0,1,4,2,1,0,0,0,0,0,1,155000.0,4,0,7.0
3,0,0,4,4,1,0,2,0,0,0,2,827030.4,4,0,7.0
3,2,0,1,3,4,0,0,0,0,0,3,186000.0,4,0,0.0
2,2,0,1,3,4,0,0,0,0,0,2,186000.0,4,1,1.0
2,2,1,1,4,1,1,1,0,0,0,1,155000.0,4,0,5.0
2,2,0,1,3,3,0,0,0,0,0,1,186000.0,4,1,2.0
2,0,0,1,1,1,0,0,0,0,0,1,155000.0,4,1,2.0
2,0,0,1,2,1,0,0,0,0,0,1,155000.0,4,1,1.0
2,2,0,4,3,4,1,1,0,0,0,1,155000.0,4,0,7.0
2,2,0,1,3,4,0,1,0,0,0,2,155000.0,4,1,4.0
2,0,1,1,1,4,1,0,0,0,0,1,155000.0,4,0,1.0
2,2,0,4,2,3,0,1,0,0,0,2,155000.0,4,1,6.0
2,1,0,1,4,3,0,2,0,0,0,1,93000.0,3,1,4.0
3,1,0,1,4,2,0,2,0,0,0,1,93000.0,3,0,3.0
2,1,1,1,4,0,0,1,0,0,0,1,62000.0,3,0,1.0
2,1,1,1,3,0,0,1,0,0,0,1,62000.0,3,0,2.0
2,1,0,1,2,0,0,1,0,0,0,1,62000.0,3,0,3.0
2,1,0,1,0,1,0,1,0,0,0,1,62000.0,3,0,1.0
3,1,0,1,2,1,1,1,0,0,0,1,62000.0,3,0,4.0
2,0,2,1,1,1,0,2,0,1,0,3,3674853.0,5,0,2.0
2,1,0,1,2,4,0,0,0,0,0,1,193351.2,4,1,3.0
2,1,2,1,2,4,0,2,0,0,0,1,90750.0,3,1,5.0
2,1,0,1,3,4,0,0,0,0,0,1,90750.0,3,0,1.0
2,1,0,1,1,4,0,0,0,1,0,3,90750.0,3,0,2.0
2,1,2,1,0,4,0,2,0,0,0,0,90750.0,3,1,3.0
2,1,0,1,2,1,0,1,0,0,0,1,90750.0,3,1,1.0
3,1,0,1,1,1,1,1,0,0,0,1,90750.0,3,0,4.0
2,1,0,1,1,1,1,0,0,1,0,1,90750.0,3,0,2.0
2,3,0,1,2,2,0,4,0,0,0,1,18600.0,0,0,4.0
2,3,0,1,2,2,0,4,0,0,0,1,18600.0,0,1,3.0
2,3,0,1,3,2,0,4,0,1,0,1,18600.0,0,0,0.0
2,3,0,1,3,2,0,4,0,0,0,1,18600.0,0,1,1.0
2,3,0,1,0,1,0,4,0,0,0,1,18600.0,0,1,2.0
2,1,0,4,4,4,0,0,0,0,0,1,64450.4,3,0,7.0
2,1,0,4,1,1,0,0,0,0,0,2,64450.4,3,0,6.0
2,1,0,1,3,1,0,0,0,0,0,3,64450.4,3,1,1.0
2,1,0,4,3,1,0,2,0,0,0,0,96675.6,3,0,7.0
3,1,0,4,3,1,0,4,0,0,0,1,193351.2,4,0,9.0
2,0,0,4,4,4,0,0,0,1,0,2,155000.0,4,0,10.0
2,0,0,1,3,1,1,0,0,0,0,2,155000.0,4,0,1.0
2,0,2,4,2,1,0,2,0,0,0,1,827030.4,4,0,9.0
2,0,2,4,2,1,0,2,0,0,0,2,827030.4,4,0,10.0
2,0,0,1,1,2,0,2,0,1,0,1,827030.4,4,0,2.0
2,1,0,1,4,2,0,4,0,0,0,1,155000.0,4,1,2.0
2,1,0,1,4,2,0,2,0,0,0,1,63000.0,3,0,2.0
2,1,0,1,3,2,0,2,0,0,0,1,63000.0,3,1,4.0
2,1,1,1,4,2,0,2,0,0,0,1,63000.0,3,1,3.0
3,1,0,1,1,4,0,2,0,0,0,1,63000.0,3,0,0.0
2,1,0,1,2,4,0,4,0,0,0,1,96000.0,3,0,2.0
2,0,0,1,1,1,0,2,0,0,0,1,755494.4,4,0,2.0
2,0,0,1,1,1,0,2,0,0,0,1,755494.4,4,1,2.0
2,1,0,1,2,4,1,2,0,0,0,2,64000.0,3,0,3.0
2,1,0,1,3,4,0,2,0,0,0,2,64000.0,3,0,1.0
3,1,1,1,4,1,0,2,0,1,0,2,64000.0,3,1,3.0
3,1,0,1,4,1,1,2,0,0,0,1,64000.0,3,0,4.0
2,1,0,4,3,3,0,4,0,0,0,3,96000.0,3,0,10.0
2,1,0,1,2,4,0,4,0,0,0,1,96000.0,3,0,4.0
2,1,0,1,4,4,0,4,0,0,0,2,47250.0,2,1,1.0
2,1,0,1,3,1,0,4,0,0,0,1,47250.0,2,0,4.0
2,1,0,1,2,1,0,4,0,0,0,1,47250.0,2,0,1.0
2,1,0,1,4,1,0,2,0,0,0,1,47250.0,2,1,3.0
2,0,0,1,3,1,0,2,0,0,0,1,161126.0,4,0,4.0
2,0,0,4,2,3,1,2,0,0,0,1,161126.0,4,0,9.0
2,0,0,4,3,1,1,0,0,0,0,1,64450.4,3,0,9.0
2,0,0,2,0,1,0,0,0,0,0,3,64450.4,3,1,11.0
2,0,2,1,3,1,0,1,0,0,0,2,1304924.25,5,0,5.0
3,0,2,4,2,1,1,1,0,0,0,1,1304924.25,5,0,8.0
2,1,0,1,1,1,0,4,0,0,0,1,193351.2,4,1,2.0
2,1,0,4,2,1,0,4,0,0,0,3,193351.2,4,0,9.0
3,1,0,1,2,1,0,0,0,0,0,1,193351.2,4,0,1.0
2,0,2,4,2,1,1,2,0,0,0,1,887722.5499999999,4,0,6.0
3,0,0,4,0,1,0,4,0,1,0,2,90750.0,3,0,7.0
3,0,1,4,4,1,1,0,0,0,0,3,60500.0,3,0,8.0
2,0,0,4,2,4,1,0,0,0,0,1,60500.0,3,0,8.0
2,0,2,1,2,1,0,2,0,0,0,1,887722.5499999999,4,0,2.0
2,0,0,4,3,1,0,0,0,0,0,2,60500.0,3,0,8.0
2,0,0,4,3,1,0,0,0,0,0,2,60500.0,3,0,10.0
2,0,0,4,2,1,0,0,0,0,0,2,181500.0,4,0,9.0
2,1,0,4,3,1,0,4,0,0,0,1,181500.0,4,1,6.0
3,1,0,1,1,1,0,1,0,0,0,2,90750.0,3,1,3.0
2,1,0,1,2,1,0,1,0,0,0,2,90750.0,3,1,1.0
3,1,0,4,1,1,0,1,0,0,0,1,90750.0,3,0,10.0
2,1,0,1,4,1,0,4,0,0,0,1,181500.0,4,1,2.0
3,0,0,4,2,0,0,2,0,0,0,2,93000.0,3,1,8.0
2,0,0,1,2,1,0,2,0,0,0,1,93000.0,3,0,4.0
2,0,0,1,1,1,1,0,0,1,0,2,62000.0,3,0,3.0
3,0,0,1,1,1,0,0,0,0,0,2,62000.0,3,0,1.0
2,0,0,4,2,1,0,0,0,0,0,1,62000.0,3,0,9.0
3,0,1,1,2,1,1,0,0,0,0,1,62000.0,3,0,4.0
3,0,0,4,4,1,0,0,0,0,0,1,155000.0,4,0,9.0
2,1,0,4,0,2,1,0,0,0,0,2,186000.0,4,0,7.0
3,0,1,1,1,1,0,0,0,0,0,1,62000.0,3,0,1.0
3,1,0,1,1,3,0,1,0,0,0,1,62000.0,3,1,1.0
2,0,0,4,4,3,0,0,0,0,0,1,157500.0,4,0,7.0
2,0,0,1,4,1,1,1,0,0,0,2,94500.0,3,0,5.0
2,0,0,1,2,2,0,1,0,0,0,3,94500.0,3,0,3.0
2,0,0,1,3,4,0,1,0,0,0,0,94500.0,3,1,5.0
2,0,1,1,4,1,0,4,0,0,0,1,63000.0,3,0,5.0
2,0,0,1,1,1,0,4,0,1,0,1,63000.0,3,1,5.0
2,2,0,1,4,3,1,0,0,0,0,1,157500.0,4,0,2.0
2,2,1,4,4,2,0,1,0,0,0,1,157500.0,4,0,9.0
2,2,1,2,4,2,0,1,0,1,0,1,157500.0,4,0,11.0
2,2,0,1,3,4,0,1,0,0,0,1,157500.0,4,0,1.0
2,2,0,4,2,4,0,1,0,0,0,1,157500.0,4,1,6.0
2,2,0,1,4,2,0,0,0,0,0,1,157500.0,4,0,4.0
2,2,0,1,4,1,1,1,0,0,0,1,157500.0,4,0,3.0
2,0,0,1,3,4,0,4,0,0,0,1,63000.0,3,1,2.0
2,1,0,1,1,1,0,4,0,0,0,1,94500.0,3,0,1.0
2,1,0,1,1,1,0,1,0,0,0,1,63000.0,3,0,4.0
2,1,0,1,1,1,0,1,0,0,0,1,63000.0,3,0,1.0
2,2,0,1,2,1,0,1,0,0,0,1,64000.0,3,1,1.0
3,2,0,1,4,1,0,1,0,0,0,0,64000.0,3,0,5.0
2,1,2,1,1,4,0,2,0,0,0,1,64000.0,3,0,2.0
2,1,2,1,0,4,0,2,0,0,0,1,64000.0,3,1,3.0
